ensembl,gene_symbol_x,obs_lof,exp_lof,UNEECON.G,protein_complex,transcript_factor,reactome_nervous_development,reactome_developmental_biology,GO_central_neurvous_development,GO_embryo_development,cpg_density,promoter_phastcons,exonic_phastcons,PPI_degree,gene_expression_level,tissue_specificity_tau,enhancer_number,h3k4me3,h2az,h3k27me3,h3k9ac,Gene ID,Essentiality test,VP,VN,CL,SP,DL,Organismal Essentiality test,gene_symbol_y,DeepLOF_score
ENSG00000248919,ATP5J2-PTCD1,24,29.408,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.295275895,-0.723888527,-1.608553835,0.486675148,0.591468147,-0.112988528,0.449950917,ENSG00000248919,0,0,0,0,0,0,0,ATP5J2-PTCD1,0.30538857
ENSG00000249139,EPPIN-WFDC6,8,12.117,-1.072910549,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-1.298883245,1.970609967,-1.608553835,-3.797482609,-0.624982848,1.209416845,-1.154039327,ENSG00000249139,0,0,0,0,0,0,0,EPPIN-WFDC6,0.1279372
ENSG00000249158,PCDHA11,28,33.035,-0.974619147,0,0,0,0,0,0,2.678453602,0.249159036,1.322465032,-0.697760003,-1.714973941,1.430969641,-0.029534988,-0.332642466,-1.002691726,0.750720737,-1.379858047,ENSG00000249158,0,0,0,0,0,0,0,PCDHA11,0.16148949
ENSG00000249222,ATP5L2,4,1.541,-0.905068914,0,0,0,0,0,0,-1.279243644,0.281363232,-3.007265518,-0.697760003,-1.75570696,0.610106283,-1.608553835,0.468329575,-0.966017017,-3.397492052,0.736206586,ENSG00000249222,0,0,0,0,0,0,0,ATP5L2,0.09500718
ENSG00000249242,TMEM150C,5,12.126,0.278935423,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,0.010427991,-0.023657719,0.552377737,0.080842822,-0.06196308,0.938818075,-0.100389402,ENSG00000249242,0,0,0,0,0,0,0,TMEM150C,0.602552
ENSG00000249437,NAIP,7,10.044,-1.044652097,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-1.197916865,0.394015571,-1.608553835,-4.63286126,-4.474043702,-3.397492052,-4.43031485,ENSG00000249437,0,0,0,0,0,0,0,NAIP,0.098576784
ENSG00000249471,ZNF324B,9,14.304,-0.454225278,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.026622985,-1.105503129,-1.608553835,0.241683126,0.234383608,0.656945705,0.105788755,ENSG00000249471,0,0,0,0,0,0,0,ZNF324B,0.34889847
ENSG00000249481,SPATS1,11,14.495,-0.974312558,0,0,0,0,0,0,0.0,0.0,0.0,0.722641834,-1.591969091,1.852319359,-1.608553835,-0.746177309,-0.634152226,1.219737217,-0.472622116,ENSG00000249481,0,0,1,0,0,1,1,SPATS1,0.15601897
ENSG00000249581,CLRN2,9,9.5954,-0.892055153,0,0,0,0,0,0,-1.98322005,-0.444028304,-0.162951887,1.565921583,-2.189570048,1.718149338,0.438896047,0.456190657,0.673283343,0.852678804,0.624065705,ENSG00000249581,0,1,0,0,0,1,1,CLRN2,0.15453869
ENSG00000249624,AP000295.9,9,16.065,0.018881999,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-1.554087075,0.548739155,-1.608553835,-0.534909733,-4.474043702,-1.585341776,-0.352732378,ENSG00000249624,0,0,0,0,0,0,0,AP000295.9,0.39053386
ENSG00000249693,THEGL,14,18.16,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.746738977,1.234933884,0.549243027,0.132850861,0.643046841,0.921936114,0.041200041,ENSG00000249693,0,0,0,0,0,0,0,THEGL,0.3380561
ENSG00000249709,ZNF564,1,4.5735,0.129228252,0,0,0,0,0,0,0.003387899,-1.578189926,-1.378677376,2.030219228,0.361737112,-1.146156706,-0.237433089,0.509277706,0.120678209,-0.337556964,0.357399902,ENSG00000249709,0,0,0,0,0,0,0,ZNF564,0.5750598
ENSG00000249751,ECSCR,5,5.1045,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.074838656,-0.085982776,-1.608553835,-0.533357122,0.262423345,-0.584751607,-0.164857186,ENSG00000249751,0,0,0,0,0,0,0,ECSCR,0.3358147
ENSG00000249853,HS3ST5,3,10.508,0.880614742,0,0,0,0,0,0,1.085542501,1.231865283,1.40249006,-0.697760003,-1.06062516,0.435975293,0.499307829,0.34048082,0.322671583,0.846301094,0.215376909,ENSG00000249853,0,1,0,0,0,1,1,HS3ST5,0.7479063
ENSG00000249861,LGALS16,6,6.0605,-0.836973351,0,0,0,0,0,0,-3.279415447,-1.445228049,-1.980916229,-0.697760003,-2.011114982,2.083207843,-1.608553835,-2.194569124,-2.26812851,0.729264518,-2.168084257,ENSG00000249861,0,0,0,0,0,0,0,LGALS16,0.086791754
ENSG00000249884,RNF103-CHMP3,6,13.345,-0.047602336,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-1.054049297,-0.143910201,0.267621831,0.264911641,0.290334338,-2.339863003,0.150508114,ENSG00000249884,0,0,0,0,0,0,0,RNF103-CHMP3,0.46542478
ENSG00000249915,PDCD6,5,11.127,-0.252795747,1,0,0,0,0,1,0.0,0.0,0.0,0.883547281,1.786920748,-1.198182403,0.983232555,0.456313564,-0.012109806,-1.322020248,0.335850444,ENSG00000249915,0,0,0,0,0,0,0,PDCD6,0.54009074
ENSG00000249931,GOLGA8K,15,10.169,0.0,0,0,0,0,0,0,-1.880994498,0.0221354,-1.380997665,0.0,-1.912223457,1.394022143,-1.608553835,-4.63286126,-4.474043702,-3.397492052,-4.43031485,ENSG00000249931,0,0,0,0,0,0,0,GOLGA8K,0.092398405
ENSG00000249961,CCDC79,16,33.398,0.0,0,1,0,0,0,0,0.117495055,-0.790621973,0.127397363,0.0,-1.713392001,1.553109414,-1.608553835,-2.521821031,-2.084241632,-2.814770155,-1.971657897,ENSG00000249961,0,0,0,0,0,0,0,CCDC79,0.4700526
ENSG00000249992,TMEM158,1,2.0321,0.058314672,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.255548617,0.286662101,0.971413183,0.424769,0.63166844,1.050300574,0.302164149,ENSG00000249992,0,0,0,0,0,0,0,TMEM158,0.6113675
ENSG00000250021,C15orf38-AP3S2,18,19.982,-0.498302462,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,0.684821624,-0.80123736,0.733828598,0.144549916,0.238276088,0.402068442,0.33039572,ENSG00000250021,0,0,0,0,0,0,0,C15orf38-AP3S2,0.24068129
ENSG00000250067,YJEFN3,9,12.338,-0.907038917,0,0,0,0,0,0,0.0,0.0,0.0,-0.086027182,-0.602576292,0.58408429,0.961722146,0.474264273,0.205618417,-0.102381041,0.342099673,ENSG00000250067,0,0,0,0,0,0,0,YJEFN3,0.22167432
ENSG00000250120,PCDHA10,23,27.07,-1.00764605,0,0,0,0,0,0,2.676942224,0.242781968,1.13437822,-0.697760003,-0.818185528,0.200155783,-1.608553835,-0.370598155,-1.381562376,0.535201073,-1.062066547,ENSG00000250120,0,1,0,0,0,1,1,PCDHA10,0.15912741
ENSG00000250151,ARPC4-TTLL3,24,31.338,-0.715224565,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,0.232843628,-0.829714554,0.953062652,0.541036798,0.25030525,-1.093817467,0.631741396,ENSG00000250151,0,0,0,0,0,0,0,ARPC4-TTLL3,0.2333625
ENSG00000250305,KIAA1456,11,6.7957,-1.053856316,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.557566218,0.491957316,0.837958361,0.272271498,0.249081812,0.776721679,0.098394571,ENSG00000250305,0,1,0,0,0,1,1,KIAA1456,0.10472494
ENSG00000250317,SMIM20,0,2.6336,0.059573647,1,0,0,0,0,0,-0.325859929,-0.10827565,1.266693751,-0.697760003,0.961457934,-0.982187563,1.034867465,0.277186692,0.446849699,0.28731489,0.190964934,ENSG00000250317,0,0,1,0,0,1,1,SMIM20,0.701502
ENSG00000250361,GYPB,6,5.8134,-0.95983108,0,0,0,0,0,0,0.0,0.0,0.0,0.525702109,-1.624526744,1.768994182,-1.608553835,-2.065133892,-0.969355191,-1.066537572,-1.770068505,ENSG00000250361,0,0,0,0,0,0,0,GYPB,0.11020172
ENSG00000250479,CHCHD10,7,5.1694,-0.662745515,0,0,0,0,0,0,-0.481465179,-0.997238991,0.743852785,-0.697760003,1.194258823,-0.263863925,0.695028667,0.221970142,-0.002327268,0.411078983,0.511843487,ENSG00000250479,0,1,0,0,0,1,1,CHCHD10,0.20739222
ENSG00000250506,CDK3,12,15.434,-0.265770369,0,0,0,0,0,0,0.0,0.0,0.0,1.989163275,-0.383113755,-0.683382274,-1.608553835,-0.586773736,-0.319363241,-1.702013433,0.312634412,ENSG00000250506,0,0,0,0,0,0,0,CDK3,0.2820527
ENSG00000250510,GPR162,7,19.966,1.030674165,0,0,0,0,0,0,0.0,0.0,0.0,0.271811812,-0.177176196,0.141539629,-1.608553835,0.324281091,0.101271996,1.039181476,0.566218549,ENSG00000250510,0,0,0,0,0,0,0,GPR162,0.67320895
ENSG00000250565,ATP6V1E2,5,8.5377,-0.597135287,0,0,0,0,0,0,0.0,0.0,0.0,0.722641834,-0.597164105,-0.106598155,1.116834313,0.698210877,0.691608428,-0.324239046,0.707972422,ENSG00000250565,0,0,0,0,0,0,0,ATP6V1E2,0.35210222
ENSG00000250571,GLI4,6,12.033,-1.131240898,0,0,0,0,0,0,0.601756447,-1.383051632,1.26257307,-0.697760003,0.32784782,-1.061160296,0.82139236,0.521557293,0.317772158,0.409969755,0.688136517,ENSG00000250571,0,0,0,0,0,0,0,GLI4,0.25769413
ENSG00000250641,XXbac-BPG32J3.19,13,17.762,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.960104296,1.834160478,0.434828202,0.39380247,0.431832839,-0.167626466,0.48788902,ENSG00000250641,0,0,0,0,0,0,0,XXbac-BPG32J3.19,0.3023296
ENSG00000250673,RP11-6L6.2,5,3.8789,0.0,0,0,0,0,0,0,-2.208425109,-1.303338276,-4.686503814,0.0,-2.088925326,1.311283432,-1.608553835,-1.413066972,-0.287185655,0.245977583,-0.908828707,ENSG00000250673,0,0,0,0,0,0,0,RP11-6L6.2,0.26865053
ENSG00000250709,CCDC169-SOHLH2,10,27.758,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.357026382,1.234119307,0.579622612,0.24606738,0.256870081,0.243638858,0.228089155,ENSG00000250709,0,0,0,0,0,0,0,CCDC169-SOHLH2,0.6001865
ENSG00000250741,NT5C1B-RDH14,19,29.44,-0.911611672,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-1.689761712,2.269669306,-1.608553835,-3.28167303,-4.474043702,-1.546366051,-2.485431855,ENSG00000250741,0,0,0,0,0,0,0,NT5C1B-RDH14,0.17934918
ENSG00000250799,PRODH2,22,26.429,-0.612862694,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-1.234616543,1.857817583,-1.608553835,-1.375536134,-1.880840188,0.927737802,-1.2721526,ENSG00000250799,0,0,0,0,0,0,0,PRODH2,0.15631318
ENSG00000251201,TMED7-TICAM2,7,16.537,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.026455968,-0.651056549,0.637280251,0.615971061,0.59465976,-0.797681378,0.608187069,ENSG00000251201,0,0,0,0,0,0,0,TMED7-TICAM2,0.5466083
ENSG00000251246,RP11-540D14.8,3,10.259,0.0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,-0.767411968,-0.242649885,-1.608553835,0.416165389,0.326411959,0.122499858,0.414676156,ENSG00000251246,0,0,0,0,0,0,0,RP11-540D14.8,0.57580495
ENSG00000251247,ZNF345,13,14.69,-0.531172807,0,0,0,0,0,0,-0.45141756,-0.793810508,-1.201677762,0.525702109,0.149640858,-0.765542116,0.167037911,1.005296108,0.524615706,-1.409962572,0.271319435,ENSG00000251247,0,0,0,0,0,0,0,ZNF345,0.22660697
ENSG00000251322,SHANK3,2,50.987,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,-0.372322315,0.160795537,0.962945336,0.385336411,0.077517935,0.922385128,-0.077816967,ENSG00000251322,0,0,0,0,0,0,0,SHANK3,0.9225368
ENSG00000251349,MSANTD3-TMEFF1,5,20.472,0.25208598,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-1.28859021,0.947077567,-1.608553835,-1.671198907,-2.657788092,-2.177537595,-0.768123478,ENSG00000251349,0,0,0,0,0,0,0,MSANTD3-TMEFF1,0.6915561
ENSG00000251369,ZNF550,9,7.4781,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.128650794,-1.081703335,-1.608553835,0.999679819,0.402442018,-0.290958907,0.221038699,ENSG00000251369,0,0,0,0,0,0,0,ZNF550,0.3842957
ENSG00000251503,APITD1-CORT,8,8.075,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.786074682,0.095856643,0.477619575,0.244300301,0.373537592,-1.109618902,0.506422336,ENSG00000251503,0,0,0,0,0,0,0,APITD1-CORT,0.2914219
ENSG00000251655,PRB1,13,8.7974,-1.138266372,0,0,0,0,0,0,0.0,0.0,0.0,1.749173048,0.282102215,2.206341803,-1.608553835,-2.675660509,-2.305818053,-0.138570042,-2.518981837,ENSG00000251655,0,0,0,0,0,0,0,PRB1,0.049595594
ENSG00000251664,PCDHA12,22,26.412,-0.817632098,0,0,0,0,0,0,2.377082327,0.302726411,0.907539058,-0.697760003,-1.43838264,0.933865833,0.242979247,-0.252871206,-0.548006988,0.843275945,-1.022472426,ENSG00000251664,0,0,0,0,0,0,0,PCDHA12,0.21154821
ENSG00000251692,PTX4,18,16.14,-1.058553011,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-1.924549631,0.959761452,-1.608553835,0.278394546,0.600832455,0.207661564,0.473098537,ENSG00000251692,0,0,0,0,0,0,0,PTX4,0.08443546
ENSG00000253117,OC90,19,21.896,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2.16500333,1.894379226,-1.608553835,-2.00011144,-2.136385881,0.893633398,-1.433323131,ENSG00000253117,0,0,0,0,0,0,0,OC90,0.19407117
ENSG00000253148,RGS21,7,7.698,-1.099159858,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-2.307727422,2.078000538,-1.608553835,-4.63286126,-0.319575427,-0.362714111,-2.306555886,ENSG00000253148,0,0,0,0,0,0,0,RGS21,0.086126685
ENSG00000253159,PCDHGA12,14,27.309,-0.994534441,0,0,0,0,0,0,1.787762679,0.470443311,1.255143102,-0.697760003,-0.461200746,-0.212416744,-1.608553835,0.962114035,-0.288547025,1.473093272,-0.745447494,ENSG00000253159,0,0,0,0,0,0,0,PCDHGA12,0.3541392
ENSG00000253250,C8orf88,1,5.3974,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.006486865,-0.033256254,0.2492713,0.216599158,0.258380346,0.438696859,0.169890675,ENSG00000253250,0,0,0,0,0,0,0,C8orf88,0.6693002
ENSG00000253251,CTC-534A2.2,4,9.0546,0.0,0,0,0,0,0,0,0.428603971,-0.760330898,-5.310169674,0.0,0.06375944,-0.659244619,0.084284248,0.539005958,0.552725417,-1.558885972,0.45192672,ENSG00000253251,0,0,0,0,0,0,0,CTC-534A2.2,0.5371411
ENSG00000253276,CCDC71L,0,2.66,1.420799964,0,0,0,0,0,0,1.38974057,3.479463056,-4.568653641,-0.697760003,0.033372151,-0.304816812,0.710529181,0.448434542,0.552049897,-0.40111494,0.362880723,ENSG00000253276,0,0,0,0,0,0,0,CCDC71L,0.90894246
ENSG00000253293,HOXA10,1,11.41,-0.621838601,0,1,0,0,0,1,0.0,0.0,0.0,-0.086027182,-0.382938106,0.690052398,0.780726012,1.338306633,0.898907836,2.257806566,1.414456799,ENSG00000253293,0,1,0,0,0,1,1,HOXA10,0.81160825
ENSG00000253304,TMEM200B,5,7.5652,-0.800978398,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.247402891,0.171764401,0.7880756,0.604418643,0.763116796,0.882896593,0.581753105,ENSG00000253304,0,0,0,0,0,0,0,TMEM200B,0.3067543
ENSG00000253305,PCDHGB6,14,28.33,-0.888265181,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.35111269,-0.253747959,-1.608553835,0.986557039,-0.600703269,1.512069904,-0.620620577,ENSG00000253305,0,0,0,0,0,0,0,PCDHGB6,0.38083947
ENSG00000253309,SERPINE3,11,16.319,-0.855884074,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-1.220553639,0.950568248,-1.608553835,-1.669216611,-1.458253997,-0.182306336,-1.006699927,ENSG00000253309,0,0,0,0,0,0,0,SERPINE3,0.1952017
ENSG00000253313,C1orf210,5,3.8378,-0.84452068,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.083763824,0.539102975,-0.369617538,-0.278037801,-0.261704836,0.708103412,0.084803594,ENSG00000253313,0,0,0,0,0,0,0,C1orf210,0.16220272
ENSG00000253368,TRNP1,0,0.87613,-0.656639811,0,0,0,0,1,0,0.695426928,0.811935326,-0.257997704,-0.697760003,0.051464005,0.173508365,1.100198648,0.568404936,0.189831053,0.888186145,0.742020218,ENSG00000253368,0,0,0,0,0,0,0,TRNP1,0.5825922
ENSG00000253457,SMIM18,1,2.3398,0.26994647,0,0,0,0,0,0,-2.455672667,0.332060926,1.506417477,-0.697760003,-0.907118849,0.423285932,-1.608553835,-1.159257302,-1.996990323,-3.397492052,-0.57393138,ENSG00000253457,0,0,0,0,0,0,0,SMIM18,0.42717206
ENSG00000253485,PCDHGA5,16,25.872,-1.075356744,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.679378849,-0.152617565,-1.608553835,0.9457622,-0.181136204,1.546545727,-1.134379717,ENSG00000253485,0,0,0,0,0,0,0,PCDHGA5,0.24073648
ENSG00000253506,NACA2,2,2.4562,-0.84724085,0,0,0,0,0,0,-1.052458141,1.550399852,1.443354455,-0.697760003,-0.480126933,0.295761551,-1.608553835,-2.095929137,-1.714550862,1.124135167,-1.999644713,ENSG00000253506,0,0,0,0,0,0,0,NACA2,0.19608659
ENSG00000253537,PCDHGA7,21,25.593,-1.098801083,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.798106643,-0.055535969,-0.424350148,0.846304551,-0.323048876,1.501397999,-1.06133912,ENSG00000253537,0,0,0,0,0,0,0,PCDHGA7,0.16918331
ENSG00000253598,SLC10A5,10,8.674,-1.013608244,0,0,0,0,0,0,-2.359673231,0.406672627,-3.185720315,-0.697760003,-1.581639828,0.981382236,-1.608553835,-0.692198599,-1.539860622,-2.192561201,-0.883223198,ENSG00000253598,0,0,0,0,0,0,0,SLC10A5,0.086287856
ENSG00000253626,EIF5AL1,0,0.55045,-0.626476588,0,0,0,0,0,0,-1.59626876,1.795598134,1.345336046,-0.697760003,-1.208543634,0.467198198,-1.608553835,-4.63286126,-2.067863047,0.22933443,-2.589835979,ENSG00000253626,0,0,0,0,0,0,0,EIF5AL1,0.20387691
ENSG00000253719,ATXN7L3B,1,2.0039,0.217265201,0,0,0,0,0,0,-0.11509542,0.0,0.039059411,-0.697760003,1.016216532,-1.011912109,0.151692823,0.634403677,0.359317414,0.224561017,0.564995371,ENSG00000253719,0,0,0,0,0,0,0,ATXN7L3B,0.63499993
ENSG00000253731,PCDHGA6,24,27.946,-1.051155716,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.622666155,-0.213404647,-1.608553835,0.921908863,-0.067024576,1.537593653,-0.921785337,ENSG00000253731,0,0,0,0,0,0,0,PCDHGA6,0.16352302
ENSG00000253767,PCDHGA8,27,27.536,-1.095513396,0,0,0,0,0,0,0.885144153,0.697785801,0.865563722,-0.697760003,-1.475412758,0.167269648,-1.608553835,0.902155485,-0.848719956,1.507733835,-1.369355613,ENSG00000253767,0,0,0,0,0,0,0,PCDHGA8,0.12725371
ENSG00000253797,UTP14C,8,22.854,-0.751787035,0,0,0,0,0,0,0.0,0.0,0.0,2.177657052,-0.333811256,-1.129908155,-1.608553835,-1.474973088,-4.474043702,-2.300886403,-1.546913243,ENSG00000253797,0,0,0,0,0,0,0,UTP14C,0.5048787
ENSG00000253831,ETV3L,12,13.708,-1.016361029,0,1,0,0,0,0,-1.868948881,-0.118160106,-2.087525458,-0.086027182,-1.772692226,1.465810634,-1.608553835,-2.076875378,-0.180269519,0.905228511,-0.969836225,ENSG00000253831,0,0,0,0,0,0,0,ETV3L,0.15671682
ENSG00000253846,PCDHGA10,14,26.799,-0.609216232,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.561737883,0.015798246,-0.029534988,1.022420471,-0.174139154,1.515323555,-0.304297205,ENSG00000253846,0,0,0,0,0,0,0,PCDHGA10,0.4376918
ENSG00000253873,PCDHGA11,17,28.048,-0.985258467,0,0,0,0,0,0,1.971600181,1.346014808,-0.479308398,-0.697760003,-0.828801319,-0.141588748,0.143813508,1.070209459,-0.256741161,1.508857082,-0.349998814,ENSG00000253873,0,0,0,0,0,0,0,PCDHGA11,0.3351611
ENSG00000253910,PCDHGB2,21,26.502,-0.895088436,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.535214873,-0.43211695,-1.608553835,0.923547699,-0.213861407,1.536302342,-1.054669997,ENSG00000253910,0,1,0,0,0,1,1,PCDHGB2,0.21333694
ENSG00000253953,PCDHGB4,16,25.825,-0.895460257,0,0,0,0,0,0,0.940628188,0.473631845,1.122540129,-0.697760003,-1.205535644,-0.072902305,-0.424350148,0.921774557,-0.219574692,1.507227914,-0.908511883,ENSG00000253953,0,0,0,0,0,0,0,PCDHGB4,0.31182313
ENSG00000253958,CLDN23,7,7.0022,-1.096446212,0,0,0,0,0,0,0.0,0.0,0.0,-0.086027182,-0.568028315,0.044789556,0.986716957,0.256458915,0.181668499,1.112667575,0.137293,ENSG00000253958,0,1,0,0,0,1,1,CLDN23,0.15562391
ENSG00000254004,ZNF260,8,11.713,-0.377838743,0,1,0,0,0,0,0.134022126,-1.08938763,-1.756169233,0.271811812,0.260222927,-1.031029559,0.307663264,1.184666396,0.371888097,-1.495636265,0.217036035,ENSG00000254004,0,0,0,0,0,0,0,ZNF260,0.362437
ENSG00000254087,LYN,2,28.491,2.817323252,1,0,1,1,1,0,0.83143268,-0.723662755,0.586298272,-0.697760003,0.442008738,-0.326073508,0.719146014,0.564205698,0.466219614,0.684751492,0.460367233,ENSG00000254087,0,1,0,0,0,1,1,LYN,0.91451883
ENSG00000254122,PCDHGB7,13,29.266,-0.602569103,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.013855494,-0.546299035,-0.029534988,1.065749337,-0.149142691,1.502504644,-0.25773538,ENSG00000254122,0,0,0,0,0,0,0,PCDHGB7,0.50181717
ENSG00000254206,NPIPB11,4,8.097,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.96867287,-0.357115176,-1.608553835,-4.63286126,-4.474043702,-3.397492052,-4.43031485,ENSG00000254206,0,0,0,0,0,0,0,NPIPB11,0.34094012
ENSG00000254221,PCDHGB1,11,25.291,-1.117476971,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.767411968,0.39300172,-1.608553835,0.861440844,-0.016799942,1.470005757,-1.19075628,ENSG00000254221,0,1,0,0,0,1,1,PCDHGB1,0.33233023
ENSG00000254245,PCDHGA3,16,27.057,-1.097483399,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.652921708,-0.111177304,-1.608553835,0.875380295,-0.086440122,1.438231215,-0.86469571,ENSG00000254245,0,0,0,0,0,0,0,PCDHGA3,0.25552982
ENSG00000254402,LRRC24,7,13.678,-0.950731232,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.769936924,0.013140607,0.430722161,0.824657193,0.28652799,0.164400151,0.678165141,ENSG00000254402,0,0,0,0,0,0,0,LRRC24,0.31712168
ENSG00000254415,SIGLEC14,7,14.823,-0.716894501,0,0,0,0,0,0,-1.467726457,-1.149650927,-3.595361658,-0.697760003,-0.591510401,0.892673291,-1.608553835,-0.725007149,-1.956599684,0.512962246,-1.13440996,ENSG00000254415,0,0,0,0,0,0,0,SIGLEC14,0.26524878
ENSG00000254466,OR4D10,4,5.4709,-0.900796225,0,0,0,0,0,0,-2.481483312,-1.214059318,-0.598874824,-0.697760003,-2.301507579,2.004201635,-1.608553835,-2.613879169,-1.615488036,0.341941613,-4.43031485,ENSG00000254466,0,0,0,0,0,0,0,OR4D10,0.06113559
ENSG00000254469,RP11-849H4.2,11,9.7812,0.0,0,0,0,0,0,0,-0.626160428,-0.393011756,-2.316199022,0.0,0.037214474,-0.850221902,0.723391583,0.504670201,0.287324547,-1.270110308,0.526551158,ENSG00000254469,0,0,0,0,0,0,0,RP11-849H4.2,0.26685333
ENSG00000254470,AP5B1,18,21.551,0.0,1,0,0,0,0,0,0.393133847,2.564034881,0.141108595,0.0,0.109153747,-0.330217931,0.962945336,0.534806671,0.560752308,1.302775945,0.596288519,ENSG00000254470,0,0,0,0,0,0,0,AP5B1,0.37750494
ENSG00000254505,CHMP4A,13,12.958,-0.98649135,1,0,0,0,0,0,-0.39712638,-0.194047221,0.289041219,0.722641834,1.3511354,-1.327225545,0.119286136,0.541801421,0.397239922,-2.051273597,0.513438537,ENSG00000254505,0,0,0,0,0,0,0,CHMP4A,0.19593954
ENSG00000254521,SIGLEC12,22,25.608,-1.024417167,0,0,0,0,0,0,0.0,0.0,0.0,1.692213649,-1.280614644,1.011072782,-1.608553835,-0.876256943,-0.615154672,0.824305879,-1.489043366,ENSG00000254521,0,0,0,0,0,0,0,SIGLEC12,0.12661088
ENSG00000254535,PABPC4L,7,12.553,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.989388483,0.317572458,0.0750778,0.179228669,0.434742019,0.157433291,-0.01079412,ENSG00000254535,0,0,0,0,0,0,0,PABPC4L,0.45305234
ENSG00000254550,OMP,5,5.0331,-0.557115527,0,0,0,0,0,0,-1.936252853,-0.171408628,0.857354063,-0.697760003,-1.763278533,1.206465875,-1.608553835,-1.540717213,-2.154199429,-0.039778862,-0.390366257,ENSG00000254550,0,0,0,0,0,0,0,OMP,0.18988186
ENSG00000254598,CSNK2A3,14,12.49,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.123924694,-0.531857586,-1.608553835,-3.066551898,-4.474043702,0.684534106,-3.644238061,ENSG00000254598,0,0,0,0,0,0,0,CSNK2A3,0.11402106
ENSG00000254636,ARMS2,4,2.4048,-0.526913165,0,0,0,0,0,0,-2.345912961,-0.917844489,-4.996979119,-0.697760003,-1.712397388,1.438055762,-1.608553835,-1.898438208,-1.002691726,0.79076457,-0.807271035,ENSG00000254636,0,0,0,0,0,0,0,ARMS2,0.1914798
ENSG00000254685,FPGT,17,19.906,-1.007633003,0,0,0,0,0,0,-0.778244052,-0.743112814,-0.684735887,-0.697760003,0.486107633,-1.038803399,0.378184237,0.209252186,0.523649713,-1.024745055,0.19032522,ENSG00000254685,0,0,0,0,0,0,0,FPGT,0.14774996
ENSG00000254709,IGLL5,11,5.4842,-1.078722709,0,0,0,0,0,0,0.0,0.0,0.0,-0.086027182,0.459200391,0.363601208,-1.608553835,-0.602083533,-0.765017282,1.060138197,-0.151919532,ENSG00000254709,0,0,0,0,0,0,0,IGLL5,0.08391106
ENSG00000254726,MEX3A,0,11.927,0.81624392,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-1.320241075,0.330007885,0.979720165,0.717589875,0.394061164,0.550919119,0.78312215,ENSG00000254726,0,0,0,0,0,0,0,MEX3A,0.88491696
