ensembl,gene_symbol,DeepLOF_score
ENSG00000204764,RANBP17,0.06455743
ENSG00000204767,FAM196B,0.7962824
ENSG00000204775,NA,0.44689298
ENSG00000204790,BX255923.2,0.078476846
ENSG00000204814,RP11-160N1.10,0.34025764
ENSG00000204822,MRPL53,0.38012427
ENSG00000204839,MROH6,0.10037911
ENSG00000204842,ATXN2,0.7902682
ENSG00000204843,DCTN1,0.75990784
ENSG00000204848,NA,0.07424772
ENSG00000204849,SPATA31A1,0.039643943
ENSG00000204852,TCTN1,0.21071237
ENSG00000204856,FAM216A,0.46156222
ENSG00000204859,ZBTB48,0.6365224
ENSG00000204866,IGFL2,0.16956347
ENSG00000204869,IGFL4,0.21010768
ENSG00000204876,AC021218.2,0.39612257
ENSG00000204880,KRTAP4-8,0.12555933
ENSG00000204882,GPR20,0.41748524
ENSG00000204887,KRTAP1-4,0.113764465
ENSG00000204889,KRT40,0.099075794
ENSG00000204897,KRT25,0.2089783
ENSG00000204899,MZT1,0.38290727
ENSG00000204904,LINC01545,0.4925326
ENSG00000204909,SPINK9,0.27675128
ENSG00000204913,LRRC3C,0.19684827
ENSG00000204920,ZNF155,0.13641727
ENSG00000204922,UQCC3,0.20067835
ENSG00000204923,FBXO48,0.4606886
ENSG00000204928,GRXCR2,0.07403004
ENSG00000204930,FAM221B,0.17656839
ENSG00000204941,PSG5,0.045037746
ENSG00000204946,ZNF783,0.33561683
ENSG00000204947,ZNF425,0.29862928
ENSG00000204950,LRRC10B,0.47366893
ENSG00000204952,FBXO47,0.48607254
ENSG00000204954,C12orf73,0.32357585
ENSG00000204956,PCDHGA1,0.30731118
ENSG00000204957,NA,0.49590707
ENSG00000204961,PCDHA9,0.05803275
ENSG00000204962,PCDHA8,0.09800857
ENSG00000204963,PCDHA7,0.23819923
ENSG00000204965,PCDHA5,0.2916491
ENSG00000204967,PCDHA4,0.1114347
ENSG00000204969,PCDHA2,0.13199389
ENSG00000204970,PCDHA1,0.24800265
ENSG00000204977,TRIM13,0.7322941
ENSG00000204978,ERICH4,0.17120624
ENSG00000204979,MS4A13,0.088505864
ENSG00000204983,PRSS1,0.089024186
ENSG00000204991,SPIRE2,0.41290033
ENSG00000205002,AARD,0.18845809
ENSG00000205018,RP11-830F9.6,0.6393706
ENSG00000205020,NA,0.14143384
ENSG00000205021,NA,0.1486857
ENSG00000205022,PABPN1L,0.055731118
ENSG00000205030,OR5L2,0.08365196
ENSG00000205038,PKHD1L1,0.078216314
ENSG00000205045,SLFN12L,0.15751433
ENSG00000205057,CLLU1OS,0.115256906
ENSG00000205060,SLC35B4,0.45114732
ENSG00000205076,LGALS7,0.43619192
ENSG00000205078,SYCE1L,0.1201936
ENSG00000205081,NA,0.64111984
ENSG00000205084,TMEM231,0.31913996
ENSG00000205085,FAM71F2,0.1487608
ENSG00000205086,C2orf91,0.16483104
ENSG00000205089,CCNI2,0.17756903
ENSG00000205090,TMEM240,0.7495648
ENSG00000205097,FRG2,0.06868851
ENSG00000205106,DKFZp779M0652,0.5311367
ENSG00000205108,FAM205A,0.45225286
ENSG00000205111,CDKL4,0.081630886
ENSG00000205116,TMEM88B,0.58251363
ENSG00000205126,ACCSL,0.06890553
ENSG00000205129,C4orf47,0.42392552
ENSG00000205133,TRIQK,0.36439097
ENSG00000205138,SDHAF1,0.28959692
ENSG00000205143,ARID3C,0.15922582
ENSG00000205148,NA,0.36460674
ENSG00000205155,PSENEN,0.90482926
ENSG00000205174,C7orf66,0.06056893
ENSG00000205177,C11orf91,0.2676139
ENSG00000205186,FABP9,0.1266799
ENSG00000205189,ZBTB10,0.8973052
ENSG00000205208,C4orf46,0.2684896
ENSG00000205209,SCGB2B2,0.1371293
ENSG00000205212,CCDC144NL,0.052904487
ENSG00000205213,LGR4,0.75218624
ENSG00000205220,PSMB10,0.4370545
ENSG00000205221,VIT,0.08059007
ENSG00000205238,SPDYE2,0.11861664
ENSG00000205246,RPSAP58,0.41546404
ENSG00000205250,E2F4,0.75687623
ENSG00000205268,PDE7A,0.69219995
ENSG00000205269,TMEM170B,0.84245783
ENSG00000205277,MUC12,0.047397852
ENSG00000205279,CTXN3,0.41708016
ENSG00000205281,NA,0.05373764
ENSG00000205300,RP11-352D3.2,0.35928506
ENSG00000205301,MGAT4D,0.27455896
ENSG00000205302,SNX2,0.80118304
ENSG00000205307,SAP25,0.39215505
ENSG00000205309,NT5M,0.1504733
ENSG00000205318,GCNT6,0.44559813
ENSG00000205323,SARNP,0.91621244
ENSG00000205327,OR6C68,0.072187066
ENSG00000205328,OR6C65,0.08968431
ENSG00000205329,OR6C3,0.1139279
ENSG00000205330,OR6C1,0.12733817
ENSG00000205334,LINC01460,0.5178849
ENSG00000205336,GPR56,0.39303386
ENSG00000205339,IPO7,0.9448471
ENSG00000205352,PRR13,0.24368632
ENSG00000205356,TECPR1,0.6104533
ENSG00000205358,MT1H,0.18663788
ENSG00000205359,SLCO6A1,0.08369535
ENSG00000205362,MT1A,0.27289104
ENSG00000205363,C15orf59,0.69561636
ENSG00000205364,MT1M,0.26316452
ENSG00000205403,CFI,0.44219148
ENSG00000205409,OR52E6,0.10916382
ENSG00000205413,SAMD9,0.13332611
ENSG00000205420,KRT6A,0.41192192
ENSG00000205423,CNEP1R1,0.8275322
ENSG00000205426,KRT81,0.07098979
ENSG00000205436,EXOC3L4,0.17314887
ENSG00000205441,NA,0.2984411
ENSG00000205442,IZUMO3,0.15506226
ENSG00000205445,KRTAP10-2,0.14948821
ENSG00000205456,TP53TG3D,0.259593
ENSG00000205464,ATP6AP1L,0.30551887
ENSG00000205476,CCDC85C,0.77628183
ENSG00000205495,OR52J3,0.07086575
ENSG00000205497,OR51A4,0.07965517
ENSG00000205502,C2CD4B,0.23538148
ENSG00000205517,RGL3,0.08635312
ENSG00000205531,NAP1L4,0.7560726
ENSG00000205542,TMSB4X,0.8189852
ENSG00000205544,TMEM256,0.49409735
ENSG00000205549,C9orf92,0.17162567
ENSG00000205560,CPT1B,0.40951693
ENSG00000205571,SMN2,0.2908945
ENSG00000205572,SERF1B,0.12658042
ENSG00000205581,HMGN1,0.42930305
ENSG00000205592,MUC19,0.18558598
ENSG00000205593,DENND6B,0.4569893
ENSG00000205595,NA,0.4419868
ENSG00000205609,EIF3CL,0.3856821
ENSG00000205629,LCMT1,0.42362726
ENSG00000205639,MFSD2B,0.13432467
ENSG00000205642,VCX3B,0.23097259
ENSG00000205643,CDPF1,0.20053917
ENSG00000205649,HTN3,0.06728995
ENSG00000205659,LIN52,0.8570324
ENSG00000205664,RP11-706O15.1,0.5192134
ENSG00000205667,ARSH,0.12036967
ENSG00000205669,ACOT6,0.24208164
ENSG00000205670,SMIM11,0.3445869
ENSG00000205678,TECRL,0.113792896
ENSG00000205683,DPF3,0.6749151
ENSG00000205693,MANSC4,0.12453991
ENSG00000205707,LYRM5,0.14324766
ENSG00000205710,C17orf107,0.33779204
ENSG00000205718,MBD3L4,0.06762648
ENSG00000205726,ITSN1,0.84995973
ENSG00000205730,ITPRIPL2,0.3527531
ENSG00000205744,DENND1C,0.47736108
ENSG00000205745,AC083864.4,0.3449031
ENSG00000205754,SLCO1B7,0.04508829
ENSG00000205755,CRLF2,0.2784809
ENSG00000205758,CRYZL1,0.36558175
ENSG00000205765,C5orf51,0.40220332
ENSG00000205777,GAGE1,0.13876617
ENSG00000205784,ARRDC5,0.16991568
ENSG00000205791,LOH12CR2,0.5861844
ENSG00000205795,CYS1,0.262596
ENSG00000205808,PPAPDC2,0.4190017
ENSG00000205809,KLRC2,0.09322405
ENSG00000205810,KLRC3,0.14019
ENSG00000205821,NA,0.18781543
ENSG00000205832,C16orf96,0.12950146
ENSG00000205835,GMNC,0.57469994
ENSG00000205838,TTC23L,0.16564155
ENSG00000205846,CLEC6A,0.13130808
ENSG00000205850,NA,0.43012166
ENSG00000205853,RFPL3S,0.2505049
ENSG00000205856,C22orf42,0.07190299
ENSG00000205857,NANOGNB,0.11435419
ENSG00000205858,LRRC72,0.085301995
ENSG00000205863,C1QTNF9B,0.16283488
ENSG00000205864,KRTAP5-6,0.19170135
ENSG00000205867,KRTAP5-2,0.1862551
ENSG00000205869,KRTAP5-1,0.19627857
ENSG00000205882,DEFB134,0.06921625
ENSG00000205883,DEFB135,0.058233023
ENSG00000205884,DEFB136,0.44631934
ENSG00000205899,BHLHA9,0.19546616
ENSG00000205922,ONECUT3,0.57550484
ENSG00000205927,OLIG2,0.79279065
ENSG00000205929,C21orf62,0.24012923
ENSG00000205930,C21orf62-AS1,0.52312624
ENSG00000205937,RNPS1,0.93693674
ENSG00000205944,DAZ2,0.44447553
ENSG00000205978,NYNRIN,0.5716643
ENSG00000205981,DNAJC19,0.5937001
ENSG00000206013,IFITM5,0.103770494
ENSG00000206026,SMIM21,0.06203699
ENSG00000206043,C18orf63,0.40138257
ENSG00000206044,NA,0.15377069
ENSG00000206052,DOK6,0.7225127
ENSG00000206053,HN1L,0.5551787
ENSG00000206069,TMEM211,0.25822884
ENSG00000206072,SERPINB11,0.29184037
ENSG00000206073,SERPINB4,0.054897666
ENSG00000206075,SERPINB5,0.41655022
ENSG00000206077,ZDHHC11B,0.13893008
ENSG00000206107,KRTAP27-1,0.11486709
ENSG00000206127,GOLGA8O,0.05966854
ENSG00000206150,RNASE13,0.17579412
ENSG00000206172,HBA1,0.5169093
ENSG00000206177,HBM,0.1952653
ENSG00000206190,ATP10A,0.6849355
ENSG00000206199,ANKUB1,0.29147965
ENSG00000206203,TSSK2,0.38384312
ENSG00000206262,FOXL2NB,0.17844373
ENSG00000206344,HCG27,0.40805405
ENSG00000206384,COL6A6,0.12323618
ENSG00000206418,RAB12,0.7393992
ENSG00000206422,LRRC30,0.10790789
ENSG00000206432,TMEM200C,0.5009472
ENSG00000206474,OR10C1,0.15881181
ENSG00000206483,TXNRD3NB,0.08591509
ENSG00000206503,HLA-A,0.376055
ENSG00000206527,PTPLB,0.72644645
ENSG00000206530,CFAP44,0.52493685
ENSG00000206531,CD200R1L,0.14647102
ENSG00000206532,RP11-553A10.1,0.24227619
ENSG00000206535,LNP1,0.20202613
ENSG00000206536,OR5K3,0.07772821
ENSG00000206538,VGLL3,0.5953109
ENSG00000206549,PRSS50,0.24894786
ENSG00000206557,TRIM71,0.925143
ENSG00000206559,ZCWPW2,0.23500317
ENSG00000206560,ANKRD28,0.903728
ENSG00000206561,COLQ,0.19072306
ENSG00000206562,METTL6,0.40022445
ENSG00000206579,XKR4,0.9096197
ENSG00000211445,GPX3,0.44574213
ENSG00000211448,DIO2,0.71927345
ENSG00000211450,C11orf31,0.18494225
ENSG00000211452,DIO1,0.55603313
ENSG00000211454,AKR7L,0.35269368
ENSG00000211455,STK38L,0.8281275
ENSG00000211456,SACM1L,0.76895654
ENSG00000211460,TSN,0.81432736
ENSG00000211584,SLC48A1,0.6165611
ENSG00000212122,TSSK1B,0.2833134
ENSG00000212123,PRR22,0.16524893
ENSG00000212643,ZRSR1,0.33380067
ENSG00000212657,KRTAP16-1,0.20488179
ENSG00000212658,KRTAP29-1,0.23393404
ENSG00000212659,KRTAP9-6,0.08731246
ENSG00000212719,C17orf51,0.30962312
ENSG00000212721,KRTAP4-11,0.087602854
ENSG00000212722,KRTAP4-9,0.09175503
ENSG00000212724,KRTAP2-3,0.30190372
ENSG00000212725,KRTAP2-1,0.18170702
ENSG00000212734,NA,0.59933233
ENSG00000212747,FAM127C,0.23566604
ENSG00000212807,OR2A42,0.054166794
ENSG00000212864,RNF208,0.82276815
ENSG00000212899,KRTAP3-3,0.080973625
ENSG00000212900,KRTAP3-2,0.1742363
ENSG00000212901,KRTAP3-1,0.17504966
ENSG00000212916,MAP10,0.106776774
ENSG00000212935,KRTAP10-3,0.119013846
ENSG00000212938,KRTAP6-3,0.36834073
ENSG00000212993,POU5F1B,0.12491137
ENSG00000212998,NA,0.45711815
ENSG00000212999,NA,0.5309515
ENSG00000213002,NA,0.40500367
ENSG00000213015,ZNF580,0.6335683
ENSG00000213020,ZNF611,0.29683173
ENSG00000213022,KLK9,0.24917817
ENSG00000213023,SYT3,0.76812863
ENSG00000213024,NUP62,0.8159376
ENSG00000213030,CGB8,0.14898759
ENSG00000213047,DENND1B,0.6333116
ENSG00000213057,C1orf220,0.5757665
ENSG00000213064,SFT2D2,0.38571382
ENSG00000213066,FGFR1OP,0.42158532
ENSG00000213079,SCAF8,0.9521723
ENSG00000213085,CFAP45,0.20410001
ENSG00000213088,ACKR1,0.20254493
ENSG00000213096,ZNF254,0.23574507
ENSG00000213123,TCTEX1D2,0.4371884
ENSG00000213139,CRYGS,0.45647585
ENSG00000213145,CRIP1,0.3130201
ENSG00000213160,KLHL23,0.6314134
ENSG00000213171,LINGO4,0.19941044
ENSG00000213185,FAM24B,0.2900288
ENSG00000213186,TRIM59,0.37111425
ENSG00000213190,MLLT11,0.6547068
ENSG00000213199,ASIC3,0.31053603
ENSG00000213203,GIMAP1,0.413298
ENSG00000213213,CCDC183,0.22111213
ENSG00000213215,OR2F1,0.07618821
ENSG00000213218,CSH2,0.28501058
ENSG00000213221,DNLZ,0.17831266
ENSG00000213231,TCL1B,0.1278435
ENSG00000213240,NOTCH2NL,0.63869995
ENSG00000213246,SUPT4H1,0.57104707
ENSG00000213265,TSGA13,0.073768795
ENSG00000213281,NRAS,0.8733194
ENSG00000213316,LTC4S,0.24541521
ENSG00000213337,ANKRD39,0.36794132
ENSG00000213339,QTRT1,0.48013055
ENSG00000213341,CHUK,0.8385668
ENSG00000213347,MXD3,0.4083016
ENSG00000213366,GSTM2,0.33673525
ENSG00000213380,COG8,0.26843578
ENSG00000213390,ARHGAP19,0.24662477
ENSG00000213397,HAUS7,0.9048765
ENSG00000213398,LCAT,0.6687759
ENSG00000213402,PTPRCAP,0.3849666
ENSG00000213413,PVRIG,0.26556623
ENSG00000213416,KRTAP4-12,0.108125865
ENSG00000213417,KRTAP2-4,0.15414673
ENSG00000213420,GPC2,0.58646655
ENSG00000213424,KRT222,0.43797642
ENSG00000213445,SIPA1,0.67317176
ENSG00000213463,SYNJ2BP,0.7257768
ENSG00000213465,ARL2,0.63094115
ENSG00000213471,TTLL13P,0.20463216
ENSG00000213494,NA,0.15576696
ENSG00000213512,GBP7,0.073657095
ENSG00000213516,RBMXL1,0.59295523
ENSG00000213523,SRA1,0.21037114
ENSG00000213533,TMEM110,0.53113145
ENSG00000213551,DNAJC9,0.32757652
ENSG00000213563,C8orf82,0.14757442
ENSG00000213578,CPLX3,0.5744982
ENSG00000213585,VDAC1,0.8564676
ENSG00000213588,ZBTB9,0.6804956
ENSG00000213593,TMX2,0.7534074
ENSG00000213614,HEXA,0.32741565
ENSG00000213619,NDUFS3,0.50335974
ENSG00000213625,LEPROT,0.644809
ENSG00000213626,LBH,0.7014664
ENSG00000213638,ADAT3,0.22740906
ENSG00000213639,PPP1CB,0.97959226
ENSG00000213648,SULT1A4,0.27464306
ENSG00000213654,GPSM3,0.5840261
ENSG00000213658,LAT,0.5581729
ENSG00000213672,NCKIPSD,0.4852754
ENSG00000213676,ATF6B,0.50986546
ENSG00000213689,TREX1,0.50029093
ENSG00000213694,S1PR3,0.6186977
ENSG00000213699,SLC35F6,0.4448601
ENSG00000213714,FAM209B,0.14407682
ENSG00000213719,CLIC1,0.48890686
ENSG00000213722,DDAH2,0.70463336
ENSG00000213741,RPS29,0.8229344
ENSG00000213759,UGT2B11,0.03458941
ENSG00000213760,ATP6V1G2,0.3204031
ENSG00000213762,ZNF134,0.27786553
ENSG00000213780,GTF2H4,0.399032
ENSG00000213782,DDX47,0.35591453
ENSG00000213799,ZNF845,0.2636751
ENSG00000213809,KLRK1,0.13996947
ENSG00000213822,CEACAM18,0.0896849
ENSG00000213828,NA,0.33148026
ENSG00000213853,EMP2,0.26521492
ENSG00000213859,KCTD11,0.5442736
ENSG00000213865,C8orf44,0.35161865
ENSG00000213886,UBD,0.21723789
ENSG00000213888,LINC01521,0.7487799
ENSG00000213889,PPM1N,0.20269871
ENSG00000213892,CEACAM16,0.21808815
ENSG00000213901,SLC23A3,0.43294948
ENSG00000213903,LTB4R,0.6023477
ENSG00000213906,LTB4R2,0.17392719
ENSG00000213918,DNASE1,0.06621516
ENSG00000213920,MDP1,0.19686776
ENSG00000213921,LEUTX,0.29197568
ENSG00000213922,NA,0.35342205
ENSG00000213923,CSNK1E,0.9317946
ENSG00000213927,CCL27,0.25190246
ENSG00000213928,IRF9,0.77134144
ENSG00000213930,GALT,0.48584616
ENSG00000213931,HBE1,0.46947682
ENSG00000213934,HBG1,0.6597947
ENSG00000213937,CLDN9,0.22236001
ENSG00000213949,ITGA1,0.46757883
ENSG00000213953,NA,0.39259028
ENSG00000213965,NUDT19,0.08762038
ENSG00000213967,ZNF726,0.1581347
ENSG00000213973,ZNF99,0.16487789
ENSG00000213977,TAX1BP3,0.5230527
ENSG00000213983,AP1G2,0.17824173
ENSG00000213988,ZNF90,0.2836082
ENSG00000213995,CARKD,0.48850584
ENSG00000213996,TM6SF2,0.3716749
ENSG00000213999,MEF2B,0.34777236
ENSG00000214013,GANC,0.11235905
ENSG00000214021,TTLL3,0.12595773
ENSG00000214022,REPIN1,0.6923585
ENSG00000214026,MRPL23,0.14716059
ENSG00000214029,ZNF891,0.27889526
ENSG00000214046,SMIM7,0.5229079
ENSG00000214050,FBXO16,0.1956439
ENSG00000214063,TSPAN4,0.26109183
ENSG00000214078,CPNE1,0.24590015
ENSG00000214087,ARL16,0.15632266
ENSG00000214097,SMCO1,0.23727322
ENSG00000214102,WEE2,0.39500684
ENSG00000214106,PAXIP1-AS2,0.57214177
ENSG00000214109,NA,0.4651965
ENSG00000214113,LYRM4,0.41325563
ENSG00000214114,MYCBP,0.8572248
ENSG00000214128,TMEM213,0.2804438
ENSG00000214140,PRCD,0.4163322
ENSG00000214160,ALG3,0.2619604
ENSG00000214167,NA,0.30612773
ENSG00000214188,ST7-OT4,0.49228466
ENSG00000214189,ZNF788,0.4218055
ENSG00000214193,SH3D21,0.29547143
ENSG00000214194,LINC00998,0.59735113
ENSG00000214212,C19orf38,0.4680928
ENSG00000214215,C12orf74,0.09702253
ENSG00000214216,IQCJ,0.14134997
ENSG00000214226,C17orf67,0.31046832
ENSG00000214237,RP11-166N6.1,0.30882287
ENSG00000214239,NA,0.34055865
ENSG00000214248,CTD-3193O13.12,0.3433156
ENSG00000214253,FIS1,0.29779822
ENSG00000214274,ANG,0.56852746
ENSG00000214285,NPS,0.076428235
ENSG00000214290,COLCA2,0.5959921
ENSG00000214300,SPDYE3,0.09396523
ENSG00000214306,NA,0.37739533
ENSG00000214309,MBLAC1,0.33961415
ENSG00000214314,NA,0.45245075
ENSG00000214325,NA,0.26911443
ENSG00000214338,SOGA3,0.7756302
ENSG00000214357,NEURL1B,0.80719924
ENSG00000214360,EFCAB9,0.14270169
ENSG00000214367,HAUS3,0.24884945
ENSG00000214376,VSTM5,0.22482073
ENSG00000214397,NA,0.37234962
ENSG00000214402,LCNL1,0.19004095
ENSG00000214413,BBIP1,0.4085511
ENSG00000214414,TRIM77,0.22292054
ENSG00000214415,GNAT3,0.17855036
ENSG00000214435,AS3MT,0.16531992
ENSG00000214447,FAM187A,0.34456128
ENSG00000214456,PLIN5,0.12665474
ENSG00000214479,NA,0.42858994
ENSG00000214491,SEC14L6,0.17201483
ENSG00000214510,SPINK13,0.11295283
ENSG00000214511,HIGD1C,0.09051669
ENSG00000214513,NOTO,0.338117
ENSG00000214517,PPME1,0.9093025
ENSG00000214518,KRTAP2-2,0.5992136
ENSG00000214530,STARD10,0.4258607
ENSG00000214556,NA,0.19795507
ENSG00000214562,NUTM2D,0.46103632
ENSG00000214575,CPEB1,0.8538287
ENSG00000214595,EML6,0.65982467
ENSG00000214597,NA,0.37679613
ENSG00000214642,DEFB113,0.09478843
ENSG00000214643,DEFB133,0.36064434
ENSG00000214655,ZSWIM8,0.9247407
ENSG00000214670,NA,0.3931021
ENSG00000214681,IQCF5,0.1657812
ENSG00000214686,IQCF6,0.21268064
ENSG00000214688,C10orf105,0.3550195
ENSG00000214694,ARHGEF33,0.5132209
ENSG00000214700,C12orf71,0.1079396
ENSG00000214706,IFRD2,0.2265774
ENSG00000214708,AC090616.2,0.5401271
ENSG00000214711,CAPN14,0.16273236
ENSG00000214717,ZBED1,0.6059407
ENSG00000214732,RP1-139D8.6,0.36435074
ENSG00000214736,TOMM6,0.58853495
ENSG00000214753,HNRNPUL2,0.8510357
ENSG00000214756,METTL12,0.21242344
ENSG00000214782,MS4A18,0.26213765
ENSG00000214787,MS4A4E,0.27881646
ENSG00000214788,OOSP1,0.37124467
ENSG00000214814,FER1L6,0.1664185
ENSG00000214819,CDRT15L2,0.04751122
ENSG00000214827,MTCP1,0.7988495
ENSG00000214841,NA,0.216663
ENSG00000214842,RAD51AP2,0.10509908
ENSG00000214854,NA,0.5418369
ENSG00000214860,EVPLL,0.09253216
ENSG00000214866,DCDC2C,0.40857136
ENSG00000214871,NA,0.3802473
ENSG00000214872,SMTNL1,0.18634474
ENSG00000214891,TRIM64C,0.1424774
ENSG00000214900,LINC01588,0.12906623
ENSG00000214929,SPATA31D1,0.03902161
ENSG00000214940,NPIPA8,0.22795212
ENSG00000214941,ZSWIM7,0.33442408
ENSG00000214944,ARHGEF28,0.43332005
ENSG00000214946,TBC1D26,0.1546328
ENSG00000214954,LRRC69,0.25155306
ENSG00000214960,ISPD,0.48991686
ENSG00000214967,NPIPA7,0.23660064
ENSG00000214978,RP11-477N12.3,0.3205055
ENSG00000215009,ACSM4,0.09239429
ENSG00000215018,COL28A1,0.15419888
ENSG00000215021,PHB2,0.70051396
ENSG00000215041,NEURL4,0.8685969
ENSG00000215045,GRID2IP,0.6919632
ENSG00000215067,ALOX12-AS1,0.44498217
ENSG00000215114,UBXN2B,0.5531317
ENSG00000215131,C16orf90,0.17855573
ENSG00000215182,MUC5AC,0.39274466
ENSG00000215183,MSMP,0.36898977
ENSG00000215186,GOLGA6B,0.03774953
ENSG00000215187,FAM166B,0.10036498
ENSG00000215193,PEX26,0.75016594
ENSG00000215203,GRXCR1,0.14830506
ENSG00000215217,C5orf49,0.18694276
ENSG00000215218,UBE2QL1,0.8695797
ENSG00000215251,FASTKD5,0.4009611
ENSG00000215252,GOLGA8B,0.14472675
ENSG00000215262,KCNU1,0.31777066
ENSG00000215271,HOMEZ,0.6795417
ENSG00000215274,GAGE10,0.12608325
ENSG00000215277,RNF212B,0.33183676
ENSG00000215301,DDX3X,0.97880787
ENSG00000215305,VPS16,0.43718946
ENSG00000215306,NA,0.49371135
ENSG00000215356,ZNF705B,0.059428394
ENSG00000215372,ZNF705G,0.1928035
ENSG00000215375,MYL5,0.11473966
ENSG00000215397,SCRT2,0.8673064
ENSG00000215405,NA,0.03516376
ENSG00000215421,ZNF407,0.9184272
ENSG00000215428,NA,0.25814432
ENSG00000215431,NA,0.44863665
ENSG00000215440,NPEPL1,0.2821927
ENSG00000215454,KRTAP10-4,0.077165425
ENSG00000215455,KRTAP10-1,0.12418157
ENSG00000215462,NA,0.34045553
ENSG00000215472,RPL17-C18orf32,0.7808012
ENSG00000215474,SKOR2,0.7147903
ENSG00000215475,SIAH3,0.2464943
ENSG00000215527,NA,0.5017529
ENSG00000215529,EFCAB8,0.4536398
ENSG00000215545,DEFB116,0.07144934
ENSG00000215547,DEFB115,0.052058935
ENSG00000215549,NA,0.40060914
ENSG00000215568,GAB4,0.10682768
ENSG00000215595,C20orf202,0.15897161
ENSG00000215612,HMX1,0.45613593
ENSG00000215621,NA,0.54478914
ENSG00000215644,GCGR,0.49742603
ENSG00000215695,RSC1A1,0.08301151
ENSG00000215704,CELA2B,0.1264683
ENSG00000215712,TMEM242,0.32281196
ENSG00000215717,TMEM167B,0.76688135
ENSG00000215749,NA,0.34538078
ENSG00000215784,FAM72D,0.26994234
ENSG00000215788,TNFRSF25,0.6218657
ENSG00000215790,SLC35E2,0.25585192
ENSG00000215845,TSTD1,0.56649286
ENSG00000215853,RPTN,0.2624805
ENSG00000215883,CYB5RL,0.1920259
ENSG00000215902,NA,0.3103913
ENSG00000215906,LACTBL1,0.38387787
ENSG00000215910,C1orf167,0.22614801
ENSG00000215912,TTC34,0.1343844
ENSG00000215915,ATAD3C,0.15851742
ENSG00000216490,IFI30,0.18332231
ENSG00000216560,LINC00955,0.47574198
ENSG00000216588,IGSF23,0.18829376
ENSG00000216895,AC009403.2,0.48283106
ENSG00000216921,AC131097.4,0.380539
ENSG00000216937,CCDC7,0.22405171
ENSG00000217075,NA,0.27137804
ENSG00000217128,FNIP1,0.8434794
ENSG00000217236,SP9,0.9296893
ENSG00000217442,SYCE3,0.3854146
ENSG00000217455,AC091801.1,0.48693144
ENSG00000217555,CKLF,0.2375369
ENSG00000217825,AC099552.4,0.48648685
ENSG00000217930,PAM16,0.4412852
ENSG00000218336,TENM3,0.8077081
ENSG00000218357,LL22NC03-75H12.2,0.3567748
ENSG00000218416,PP14571,0.48672575
ENSG00000218537,MIF-AS1,0.36742115
ENSG00000218672,AC008060.7,0.46476293
ENSG00000218739,CEBPZOS,0.45805812
ENSG00000218819,TDRD15,0.5947825
ENSG00000218823,PAPOLB,0.53561515
ENSG00000218891,ZNF579,0.6302767
ENSG00000219016,NA,0.34756052
ENSG00000219073,CELA3B,0.0590865
ENSG00000219200,RNASEK,0.51371443
ENSG00000219435,TEX40,0.5135122
ENSG00000219438,FAM19A5,0.70607847
ENSG00000219481,NBPF1,0.27894378
ENSG00000219492,RP11-1396O13.13,0.17653936
ENSG00000219545,UMAD1,0.5024606
ENSG00000219607,PPP1R3G,0.1601913
ENSG00000219626,FAM228B,0.33948958
ENSG00000220008,LINGO3,0.42670953
ENSG00000220032,NA,0.6534222
ENSG00000220201,ZGLP1,0.57331395
ENSG00000220205,VAMP2,0.79475904
ENSG00000220256,AC093802.1,0.36577845
ENSG00000220575,HTR5A-AS1,0.28348976
ENSG00000220702,RP1-32I10.10,0.5162597
ENSG00000220891,LL22NC03-63E9.3,0.43062067
ENSG00000221813,OR6B1,0.10359001
ENSG00000221818,EBF2,0.8865226
ENSG00000221821,C6orf226,0.1875683
ENSG00000221823,PPP3R1,0.8802933
ENSG00000221826,PSG3,0.032120943
ENSG00000221829,FANCG,0.24890196
ENSG00000221836,OR2A5,0.08234942
ENSG00000221837,KRTAP10-9,0.10835028
ENSG00000221838,AP4M1,0.19693208
ENSG00000221840,OR4A5,0.04786694
ENSG00000221843,C2orf16,0.14316422
ENSG00000221845,C7orf65,0.10552031
ENSG00000221852,KRTAP1-5,0.15481818
ENSG00000221855,TAS2R41,0.06994599
ENSG00000221858,OR2A12,0.07591081
ENSG00000221859,KRTAP10-10,0.13112903
ENSG00000221866,PLXNA4,0.85974646
ENSG00000221869,CEBPD,0.5276683
ENSG00000221870,TMEM257,0.2163738
ENSG00000221874,ZNF321P,0.32471877
ENSG00000221880,KRTAP1-3,0.35792482
ENSG00000221882,OR3A2,0.09165305
ENSG00000221886,ZBED8,0.27753925
ENSG00000221887,HMSD,0.22775513
ENSG00000221888,OR1C1,0.10242391
ENSG00000221890,NPTXR,0.6573272
ENSG00000221909,FAM200A,0.19577736
ENSG00000221910,OR2F2,0.1597681
ENSG00000221914,PPP2R2A,0.9312748
ENSG00000221916,C19orf73,0.20945358
ENSG00000221923,ZNF880,0.19122416
ENSG00000221926,TRIM16,0.18705761
ENSG00000221931,OR6X1,0.12945491
ENSG00000221933,OR2A25,0.08119613
ENSG00000221937,TAS2R40,0.2768339
ENSG00000221938,OR2A14,0.070209324
ENSG00000221944,TIGD1,0.3843012
ENSG00000221946,FXYD7,0.5798139
ENSG00000221947,XKR9,0.12606347
ENSG00000221954,OR4C12,0.13231397
ENSG00000221955,SLC12A8,0.13543701
